id,purpose,grade,sub_grade
66014933,debt_consolidation,D,D5
65894952,debt_consolidation,C,C5
65864859,credit_card,D,D2
66094973,debt_consolidation,B,B4
65894825,debt_consolidation,B,B4
65994869,debt_consolidation,C,C2
65734842,home_improvement,B,B4
66014988,debt_consolidation,C,C4
66074334,debt_consolidation,C,C4
65934983,debt_consolidation,D,D4
66054947,debt_consolidation,C,C1
65294138,debt_consolidation,D,D5
65822587,medical,C,C4
65854376,home_improvement,B,B2
65666974,debt_consolidation,C,C3
66104962,debt_consolidation,C,C1
65964960,debt_consolidation,C,C2
65774124,credit_card,B,B4
65984880,credit_card,C,C1
65994940,debt_consolidation,D,D3
65884356,credit_card,B,B3
65252545,credit_card,A,A5
63908567,debt_consolidation,A,A1
65894950,debt_consolidation,A,A4
65934427,credit_card,A,A3
65332259,debt_consolidation,B,B4
65984888,debt_consolidation,C,C5
65864876,credit_card,C,C3
65843354,debt_consolidation,D,D1
66104977,debt_consolidation,B,B1
66094941,medical,G,G4
65714002,credit_card,A,A2
65894984,debt_consolidation,B,B4
66074927,debt_consolidation,C,C3
66004948,debt_consolidation,B,B2
65843386,debt_consolidation,C,C1
65964944,debt_consolidation,A,A1
65674392,debt_consolidation,C,C1
66004933,credit_card,B,B3
65894891,debt_consolidation,C,C5
63418879,other,D,D4
65803512,debt_consolidation,C,C4
66084251,debt_consolidation,C,C5
65984948,debt_consolidation,B,B2
65705160,debt_consolidation,A,A2
65944939,other,C,C2
66044953,debt_consolidation,B,B2
65984966,home_improvement,C,C5
66004878,debt_consolidation,C,C1
65707709,debt_consolidation,C,C2
65954553,debt_consolidation,A,A5
65697780,credit_card,B,B3
65875123,credit_card,B,B5
65843360,credit_card,B,B4
65884314,other,C,C4
65617334,other,C,C2
65944886,debt_consolidation,B,B4
65975013,debt_consolidation,A,A5
65924248,home_improvement,B,B4
65747879,debt_consolidation,A,A3
65696120,credit_card,C,C3
65677426,debt_consolidation,F,F1
63479948,credit_card,A,A2
66054900,credit_card,D,D3
65665072,moving,D,D4
65643463,credit_card,A,A4
65864858,debt_consolidation,D,D2
66034941,debt_consolidation,C,C5
66104879,debt_consolidation,D,D1
65984913,other,B,B2
65974977,credit_card,C,C2
66064931,debt_consolidation,B,B4
65644202,debt_consolidation,C,C2
65894911,debt_consolidation,D,D1
66045019,debt_consolidation,E,E1
66054902,other,D,D1
65605141,home_improvement,C,C4
66054856,credit_card,B,B4
66074947,credit_card,B,B4
66014920,credit_card,A,A3
65934936,small_business,C,C5
65595207,debt_consolidation,D,D2
65504466,debt_consolidation,C,C1
66074937,home_improvement,B,B4
65737189,credit_card,B,B5
65551289,credit_card,B,B5
66034889,credit_card,C,C2
66024731,debt_consolidation,D,D2
65745174,debt_consolidation,E,E2
65924971,home_improvement,C,C3
65623271,credit_card,B,B1
65904872,debt_consolidation,D,D1
65954169,debt_consolidation,C,C1
65646474,debt_consolidation,C,C5
65784263,major_purchase,F,F3
65914919,debt_consolidation,B,B4
66104319,debt_consolidation,F,F2
65924965,debt_consolidation,F,F2
65613846,debt_consolidation,C,C1
65944897,credit_card,B,B4
65763988,debt_consolidation,C,C3
65975022,debt_consolidation,B,B5
65843383,credit_card,C,C3
65975023,credit_card,A,A4
65894196,debt_consolidation,C,C5
65843380,debt_consolidation,B,B2
65954925,debt_consolidation,C,C5
66104851,debt_consolidation,C,C2
66084984,debt_consolidation,D,D1
66064197,credit_card,C,C5
65843393,moving,D,D5
65924994,debt_consolidation,E,E2
65984955,debt_consolidation,C,C5
65665904,home_improvement,F,F1
65875128,debt_consolidation,A,A5
66014990,debt_consolidation,B,B2
66044972,car,E,E1
66104243,moving,E,E1
66104960,debt_consolidation,D,D4
65904875,credit_card,A,A4
66014953,major_purchase,B,B1
66054887,car,A,A5
64250641,home_improvement,B,B2
65815766,debt_consolidation,C,C1
65744808,credit_card,B,B5
65944744,debt_consolidation,C,C1
65904931,credit_card,B,B2
65875138,major_purchase,B,B1
65606191,debt_consolidation,D,D2
65843379,debt_consolidation,C,C1
66094915,debt_consolidation,B,B4
65944937,debt_consolidation,B,B5
65724392,credit_card,A,A2
65607761,credit_card,C,C1
66084999,credit_card,A,A5
65757361,debt_consolidation,C,C5
65694495,other,D,D5
66014952,other,A,A5
66064923,house,C,C5
65974981,credit_card,C,C1
66074250,small_business,D,D2
65864880,debt_consolidation,B,B4
65875059,credit_card,D,D1
65676331,debt_consolidation,C,C4
65734863,debt_consolidation,C,C3
65875116,credit_card,C,C5
65645464,debt_consolidation,B,B3
65843366,credit_card,B,B3
66034880,debt_consolidation,D,D5
65776770,debt_consolidation,E,E1
65944964,debt_consolidation,B,B4
66074923,other,A,A3
65965028,debt_consolidation,D,D2
66104899,debt_consolidation,B,B1
66084981,debt_consolidation,B,B1
65954932,small_business,A,A4
65994933,credit_card,B,B4
66064816,debt_consolidation,B,B3
65894943,debt_consolidation,A,A3
65764266,debt_consolidation,D,D3
66104937,debt_consolidation,D,D1
65884908,credit_card,A,A5
66095022,debt_consolidation,B,B3
65644626,car,B,B3
65954922,credit_card,D,D4
65954897,debt_consolidation,A,A3
65283937,debt_consolidation,E,E1
65994852,debt_consolidation,B,B2
65934972,home_improvement,B,B1
65884943,debt_consolidation,C,C4
66004967,other,A,A4
66074901,debt_consolidation,C,C3
65975078,credit_card,B,B4
65954669,house,E,E1
65835444,other,C,C3
65717113,debt_consolidation,D,D5
65975006,credit_card,C,C5
65924998,debt_consolidation,E,E3
66104815,credit_card,C,C5
65925021,home_improvement,B,B2
65914913,major_purchase,E,E1
65621157,credit_card,B,B2
66074890,debt_consolidation,B,B5
65954754,debt_consolidation,B,B2
66094276,credit_card,D,D2
65934746,credit_card,C,C1
65686654,home_improvement,B,B4
65924922,debt_consolidation,D,D1
65412655,debt_consolidation,C,C5
66104677,medical,C,C1
65944845,debt_consolidation,D,D2
65894838,debt_consolidation,C,C4
65924840,debt_consolidation,D,D5
65904841,debt_consolidation,B,B1
65904721,credit_card,B,B1
65607248,debt_consolidation,D,D2
65747406,debt_consolidation,C,C3
65924858,debt_consolidation,E,E2
65695449,debt_consolidation,C,C5
65875006,debt_consolidation,C,C1
65944620,debt_consolidation,C,C2
65677603,debt_consolidation,C,C1
65994772,debt_consolidation,C,C4
64978226,house,C,C5
65894727,credit_card,C,C1
65874919,home_improvement,A,A5
65974909,debt_consolidation,F,F1
65777641,credit_card,C,C3
65954844,debt_consolidation,C,C2
65843330,credit_card,D,D2
66014840,major_purchase,E,E5
65884704,debt_consolidation,C,C2
65513650,debt_consolidation,B,B5
65864699,debt_consolidation,D,D3
66104726,debt_consolidation,A,A4
65974962,credit_card,B,B2
66084661,credit_card,C,C5
65170399,debt_consolidation,B,B3
65636027,debt_consolidation,A,A1
65914669,home_improvement,C,C2
66094758,home_improvement,E,E2
66084855,car,C,C4
65984731,debt_consolidation,B,B4
65864667,debt_consolidation,C,C3
65924925,debt_consolidation,D,D4
65854293,debt_consolidation,B,B1
65914749,debt_consolidation,A,A4
66104811,home_improvement,B,B1
66094818,other,D,D1
66064798,debt_consolidation,B,B4
65552775,credit_card,B,B5
66074898,debt_consolidation,C,C1
65864739,debt_consolidation,C,C4
66104697,house,C,C5
65874939,debt_consolidation,B,B5
66014788,moving,C,C4
66104802,major_purchase,A,A5
65812212,debt_consolidation,A,A1
65854322,debt_consolidation,C,C2
65994719,credit_card,C,C4
65854295,credit_card,B,B3
65934780,debt_consolidation,C,C5
65934186,credit_card,A,A5
65875030,credit_card,A,A1
65894786,other,C,C3
65984733,debt_consolidation,G,G4
66104756,credit_card,C,C3
65592961,credit_card,B,B4
65974766,home_improvement,B,B4
66014651,debt_consolidation,C,C2
65605057,credit_card,A,A5
66094837,debt_consolidation,B,B5
66094893,home_improvement,C,C3
66054829,home_improvement,A,A5
66054817,moving,B,B5
65874982,credit_card,A,A5
65924829,debt_consolidation,B,B3
65282978,debt_consolidation,B,B3
65964901,debt_consolidation,E,E5
66074849,credit_card,B,B5
65843308,debt_consolidation,D,D1
65843185,debt_consolidation,C,C3
66034668,other,C,C1
65944878,home_improvement,B,B3
65934508,debt_consolidation,E,E2
65964862,debt_consolidation,B,B5
66064289,debt_consolidation,B,B2
66104813,debt_consolidation,E,E5
65864722,debt_consolidation,C,C5
65984736,credit_card,A,A1
65816944,debt_consolidation,D,D4
65974934,other,C,C2
66054860,debt_consolidation,B,B5
65954773,debt_consolidation,D,D2
66014307,debt_consolidation,C,C2
63478812,debt_consolidation,C,C3
66094829,debt_consolidation,B,B1
65636655,debt_consolidation,D,D4
66074800,debt_consolidation,B,B1
65964856,credit_card,A,A2
66054850,credit_card,A,A1
65747432,credit_card,B,B4
65934825,credit_card,C,C3
65874873,debt_consolidation,D,D5
66064595,debt_consolidation,C,C5
65637569,debt_consolidation,A,A1
65843319,debt_consolidation,B,B5
65934818,debt_consolidation,C,C1
65894793,debt_consolidation,C,C4
64017292,debt_consolidation,A,A4
65924847,debt_consolidation,C,C4
65785904,debt_consolidation,B,B3
66054620,other,B,B1
66074785,debt_consolidation,B,B2
65974922,debt_consolidation,A,A4
65964879,debt_consolidation,C,C2
66054838,debt_consolidation,B,B1
65894795,credit_card,B,B3
66054709,debt_consolidation,B,B2
65894155,debt_consolidation,A,A5
65924869,debt_consolidation,C,C5
65884827,debt_consolidation,E,E5
65774227,credit_card,C,C2
65617199,debt_consolidation,C,C3
65994231,debt_consolidation,C,C1
65645647,debt_consolidation,C,C3
65994755,home_improvement,E,E3
66074821,debt_consolidation,C,C1
66084816,debt_consolidation,C,C5
65756566,credit_card,D,D4
65914778,debt_consolidation,C,C3
65783568,credit_card,C,C1
65753353,credit_card,C,C2
65815490,credit_card,A,A5
65904790,moving,C,C4
66034796,debt_consolidation,F,F4
65657608,credit_card,B,B1
66064599,debt_consolidation,B,B5
65654544,debt_consolidation,C,C2
65994768,credit_card,D,D1
65787086,debt_consolidation,A,A4
65667300,medical,C,C1
66094899,other,D,D5
65954811,debt_consolidation,C,C4
65914746,debt_consolidation,B,B5
65944740,debt_consolidation,D,D4
65894807,debt_consolidation,C,C4
65843297,debt_consolidation,E,E2
65944848,other,E,E5
65854269,credit_card,C,C5
65785056,debt_consolidation,B,B3
65864769,debt_consolidation,A,A3
65284974,house,E,E1
66014860,debt_consolidation,D,D1
65633275,debt_consolidation,C,C2
65954819,debt_consolidation,B,B5
65787067,debt_consolidation,A,A2
65984711,debt_consolidation,F,F2
65914683,debt_consolidation,C,C1
65854298,debt_consolidation,C,C2
64260513,debt_consolidation,C,C5
65833625,credit_card,C,C1
65964844,other,C,C5
65817595,credit_card,B,B4
65944736,major_purchase,C,C3
66004762,credit_card,C,C2
65874994,debt_consolidation,C,C3
66104836,other,D,D4
66084807,credit_card,A,A5
65715682,other,D,D1
65954383,debt_consolidation,C,C3
65924818,debt_consolidation,B,B1
65974803,debt_consolidation,B,B5
65984699,credit_card,A,A3
65964906,debt_consolidation,B,B2
65843338,credit_card,B,B4
65864747,debt_consolidation,E,E2
65767418,credit_card,C,C4
65974504,debt_consolidation,B,B5
65874867,home_improvement,C,C2
65894762,other,C,C1
65934812,major_purchase,B,B5
65843304,debt_consolidation,C,C1
66104691,debt_consolidation,B,B3
65904684,debt_consolidation,C,C4
65875017,renewable_energy,C,C3
66034732,credit_card,A,A5
65732259,debt_consolidation,C,C5
65984702,other,B,B5
65687845,other,C,C3
65634786,credit_card,B,B5
65755284,major_purchase,B,B2
65597058,credit_card,E,E4
65676494,debt_consolidation,E,E3
66104603,other,B,B3
65944781,credit_card,D,D1
65676255,credit_card,C,C4
65964786,debt_consolidation,D,D3
65944827,debt_consolidation,E,E1
65864746,debt_consolidation,A,A1
65954749,debt_consolidation,D,D1
65994786,debt_consolidation,C,C1
66054849,credit_card,B,B3
65826260,debt_consolidation,C,C3
65984750,debt_consolidation,C,C3
65884853,debt_consolidation,C,C1
65607661,home_improvement,B,B2
66044546,major_purchase,A,A2
66094835,debt_consolidation,A,A1
65864695,debt_consolidation,A,A4
65944847,debt_consolidation,B,B4
65864779,debt_consolidation,D,D2
65874750,debt_consolidation,A,A4
66044878,credit_card,B,B3
66054847,debt_consolidation,B,B3
65924735,debt_consolidation,D,D1
66064689,debt_consolidation,E,E3
65954780,credit_card,D,D3
65382297,debt_consolidation,D,D3
66104777,home_improvement,A,A1
66104573,debt_consolidation,A,A1
65737634,debt_consolidation,B,B2
65677408,home_improvement,B,B1
66054539,credit_card,A,A1
65843325,vacation,C,C2
66004875,other,A,A2
65974377,credit_card,B,B2
65924910,debt_consolidation,C,C3
64161505,credit_card,B,B2
65874914,credit_card,C,C3
66094742,credit_card,A,A3
66054704,home_improvement,C,C4
65875041,credit_card,A,A1
66004859,debt_consolidation,C,C1
65994742,debt_consolidation,E,E1
66074893,home_improvement,C,C4
66034815,other,B,B4
65934802,small_business,F,F1
65924629,other,C,C3
66064793,debt_consolidation,C,C1
65796298,home_improvement,B,B2
66074761,credit_card,A,A4
65772276,debt_consolidation,A,A2
65048291,debt_consolidation,B,B3
65994195,credit_card,B,B3
65636624,debt_consolidation,A,A5
65884784,debt_consolidation,D,D1
65874891,debt_consolidation,D,D2
65894785,debt_consolidation,D,D1
65864753,debt_consolidation,F,F3
65864828,credit_card,A,A4
65934476,debt_consolidation,A,A2
65974911,debt_consolidation,A,A3
65617498,debt_consolidation,A,A4
65597643,credit_card,C,C3
65944797,debt_consolidation,E,E5
15731367,credit_card,C,C5
65823209,credit_card,C,C5
65777812,debt_consolidation,B,B4
65874993,debt_consolidation,C,C5
65854309,vacation,C,C5
66054773,credit_card,E,E1
65843344,credit_card,B,B2
66004826,other,B,B5
65934809,credit_card,B,B1
65746268,debt_consolidation,C,C2
65904713,debt_consolidation,E,E4
65914697,credit_card,A,A4
65954804,other,C,C4
66084891,debt_consolidation,C,C1
66024689,debt_consolidation,C,C1
65581227,credit_card,C,C4
65775451,debt_consolidation,B,B1
66034754,major_purchase,B,B5
66064781,other,C,C3
65924941,other,F,F1
65914767,credit_card,A,A5
65884820,debt_consolidation,C,C4
65904724,debt_consolidation,A,A4
66024728,small_business,B,B5
66044772,debt_consolidation,A,A2
65924826,major_purchase,B,B5
65824262,debt_consolidation,D,D2
66094827,debt_consolidation,C,C4
64731362,home_improvement,C,C5
65884874,debt_consolidation,B,B5
65904266,debt_consolidation,D,D2
65782587,credit_card,A,A2
65747921,debt_consolidation,D,D1
65742372,credit_card,B,B3
65704410,home_improvement,C,C2
65994708,home_improvement,C,C2
65994121,debt_consolidation,B,B1
65372961,debt_consolidation,C,C5
65796094,debt_consolidation,D,D2
65864806,major_purchase,A,A3
65773746,house,C,C3
65904757,debt_consolidation,B,B5
66094590,credit_card,D,D5
65874762,debt_consolidation,A,A5
65384160,credit_card,B,B3
66074460,debt_consolidation,A,A1
66104175,credit_card,B,B1
65884708,credit_card,D,D4
66064561,debt_consolidation,C,C4
65616210,debt_consolidation,D,D3
64978614,home_improvement,A,A5
65924663,debt_consolidation,D,D2
65934612,debt_consolidation,B,B1
65765475,debt_consolidation,C,C2
65704653,home_improvement,A,A5
65964763,debt_consolidation,A,A4
66044615,debt_consolidation,C,C5
65713400,credit_card,A,A1
65864587,credit_card,A,A4
65762634,credit_card,C,C4
66024243,debt_consolidation,D,D5
66084606,debt_consolidation,A,A1
65994664,home_improvement,D,D3
65831523,debt_consolidation,C,C1
65954635,debt_consolidation,C,C4
66014718,credit_card,B,B2
65634100,credit_card,D,D3
65767160,debt_consolidation,F,F1
65964679,debt_consolidation,C,C4
66054623,home_improvement,A,A5
65837029,other,C,C3
65603491,debt_consolidation,B,B4
65904644,debt_consolidation,C,C3
65974631,debt_consolidation,D,D4
65744955,debt_consolidation,D,D5
65775093,credit_card,A,A1
65954586,debt_consolidation,D,D2
65804423,debt_consolidation,A,A3
66064583,debt_consolidation,C,C3
65813731,debt_consolidation,D,D2
66084637,credit_card,B,B4
65802804,home_improvement,E,E2
65843259,credit_card,C,C2
65894558,debt_consolidation,D,D1
65854240,debt_consolidation,C,C3
65914585,credit_card,A,A4
66094601,debt_consolidation,C,C4
65827514,credit_card,B,B2
65924651,credit_card,A,A3
65645404,credit_card,D,D3
64989027,debt_consolidation,B,B3
65675453,debt_consolidation,A,A2
65693787,home_improvement,C,C5
65894570,other,D,D2
66014633,debt_consolidation,B,B3
66074667,other,B,B4
65944174,home_improvement,A,A4
65697859,home_improvement,A,A2
66004670,debt_consolidation,A,A2
65874778,medical,B,B2
65747931,debt_consolidation,E,E4
66004580,major_purchase,C,C2
65783722,debt_consolidation,A,A3
66024585,other,C,C1
66004612,debt_consolidation,E,E3
65964660,debt_consolidation,B,B2
65657480,credit_card,C,C3
65964577,debt_consolidation,C,C4
66054661,debt_consolidation,B,B3
65984625,debt_consolidation,D,D3
66064560,major_purchase,A,A2
66034630,debt_consolidation,D,D3
66074461,credit_card,C,C3
65767431,credit_card,D,D5
65924592,credit_card,D,D1
66044747,credit_card,A,A5
66064691,credit_card,B,B1
65502929,other,B,B3
65734766,debt_consolidation,D,D3
65712173,credit_card,A,A5
65744779,debt_consolidation,A,A1
64220485,major_purchase,D,D5
65964637,debt_consolidation,C,C3
65835519,credit_card,C,C3
65701627,debt_consolidation,B,B3
63732315,credit_card,B,B2
64050595,credit_card,A,A5
65894537,debt_consolidation,B,B1
65904569,debt_consolidation,D,D1
66044586,debt_consolidation,A,A2
65784177,debt_consolidation,C,C5
66014566,debt_consolidation,C,C3
65646837,debt_consolidation,D,D1
65843268,credit_card,C,C2
65685094,credit_card,B,B3
65696590,debt_consolidation,D,D2
65984669,debt_consolidation,D,D1
66034629,car,A,A3
65894714,debt_consolidation,A,A5
66064534,home_improvement,B,B5
66064707,debt_consolidation,C,C5
66004618,debt_consolidation,A,A4
63909530,debt_consolidation,E,E3
66014605,debt_consolidation,B,B1
65656099,debt_consolidation,C,C2
65974696,other,C,C1
66084745,credit_card,C,C3
65924586,debt_consolidation,C,C2
65974694,debt_consolidation,G,G4
66044636,debt_consolidation,B,B3
65944568,credit_card,D,D1
66054666,debt_consolidation,B,B5
66064655,other,C,C1
65984554,other,B,B4
66044527,credit_card,C,C1
65894611,debt_consolidation,C,C1
65954643,debt_consolidation,C,C3
66024569,credit_card,A,A1
65944601,debt_consolidation,A,A5
66014706,debt_consolidation,A,A3
65694714,debt_consolidation,A,A2
65414324,credit_card,E,E3
65954638,home_improvement,B,B2
65843249,debt_consolidation,D,D1
65894554,debt_consolidation,B,B2
66004527,credit_card,B,B4
65934732,other,D,D4
65984557,debt_consolidation,C,C5
65726876,vacation,D,D2
65964687,debt_consolidation,A,A5
65964619,debt_consolidation,D,D4
65944561,home_improvement,D,D3
66054619,debt_consolidation,D,D5
65934645,debt_consolidation,B,B2
66054616,debt_consolidation,B,B3
66084672,debt_consolidation,D,D5
65924604,debt_consolidation,B,B3
65914573,debt_consolidation,C,C4
65924575,other,B,B4
66074600,debt_consolidation,C,C5
65984577,major_purchase,C,C2
66084596,credit_card,B,B2
66084627,credit_card,D,D5
65884687,debt_consolidation,C,C5
65974614,home_improvement,B,B1
65752543,debt_consolidation,B,B1
65283418,debt_consolidation,B,B1
65843258,debt_consolidation,B,B2
66014596,other,C,C1
65843238,credit_card,E,E4
65914552,debt_consolidation,A,A2
65984683,debt_consolidation,E,E3
65603242,debt_consolidation,E,E2
65843284,credit_card,C,C2
65697545,debt_consolidation,C,C1
55258810,credit_card,A,A5
65954552,debt_consolidation,B,B1
64251086,credit_card,A,A3
66084706,home_improvement,A,A4
65954655,debt_consolidation,B,B1
65884597,debt_consolidation,A,A4
65191181,credit_card,E,E4
65884617,credit_card,B,B3
65723179,debt_consolidation,B,B5
65954574,credit_card,B,B4
66104618,debt_consolidation,D,D1
66084712,debt_consolidation,B,B5
65894535,debt_consolidation,C,C1
65597389,debt_consolidation,B,B3
65914616,debt_consolidation,C,C4
65874807,major_purchase,B,B4
65874747,debt_consolidation,E,E5
65717541,debt_consolidation,C,C3
66014563,moving,C,C3
65954468,debt_consolidation,A,A5
65974748,debt_consolidation,C,C4
65806504,credit_card,A,A2
65994651,credit_card,B,B4
65904561,debt_consolidation,A,A2
66024641,debt_consolidation,A,A4
65964618,credit_card,B,B3
65964749,debt_consolidation,B,B2
64360355,debt_consolidation,E,E1
66074210,debt_consolidation,D,D1
65814281,debt_consolidation,A,A1
65964595,debt_consolidation,B,B3
66104562,debt_consolidation,E,E1
66014664,debt_consolidation,B,B4
65413408,debt_consolidation,D,D3
66044673,debt_consolidation,A,A1
66074613,small_business,D,D4
66004614,debt_consolidation,C,C1
65817389,credit_card,D,D4
65904657,medical,A,A5
66064634,small_business,C,C2
65974635,debt_consolidation,B,B5
65894686,debt_consolidation,A,A5
66004575,debt_consolidation,A,A4
66074733,car,B,B2
65914631,credit_card,B,B2
66084592,credit_card,B,B5
65736674,debt_consolidation,B,B3
65974585,small_business,D,D5
65605391,home_improvement,B,B4
65974690,credit_card,B,B5
65735459,debt_consolidation,B,B5
66074707,debt_consolidation,C,C3
65964628,credit_card,F,F2
65974710,debt_consolidation,B,B5
65954647,credit_card,A,A4
66064589,home_improvement,B,B1
65934719,debt_consolidation,A,A5
65964698,debt_consolidation,C,C5
66074590,debt_consolidation,B,B5
65884639,debt_consolidation,D,D2
66054663,debt_consolidation,D,D1
65854252,debt_consolidation,C,C4
65974583,debt_consolidation,B,B1
65605221,other,G,G3
65954568,debt_consolidation,D,D1
66024662,debt_consolidation,D,D5
66034553,debt_consolidation,B,B3
65806561,debt_consolidation,C,C1
66044729,debt_consolidation,A,A4
65914489,vacation,B,B1
66034604,debt_consolidation,E,E1
66084570,debt_consolidation,A,A5
65964624,debt_consolidation,A,A1
65894538,credit_card,C,C3
65994632,credit_card,A,A3
65843260,debt_consolidation,B,B5
66074615,debt_consolidation,B,B3
65974597,credit_card,D,D1
65662872,credit_card,A,A3
66074640,debt_consolidation,A,A4
65864622,credit_card,B,B5
66104594,moving,E,E1
65745034,debt_consolidation,B,B3
65646633,debt_consolidation,F,F1
65944504,credit_card,B,B3
65614337,home_improvement,C,C1
65984550,home_improvement,C,C1
65826928,home_improvement,B,B3
65994646,debt_consolidation,C,C4
66054564,debt_consolidation,B,B5
65625012,debt_consolidation,A,A5
65791721,debt_consolidation,A,A4
66084630,debt_consolidation,D,D3
66054581,credit_card,C,C5
65914628,debt_consolidation,E,E3
65944569,debt_consolidation,B,B4
65874695,debt_consolidation,D,D2
65984579,credit_card,B,B2
65994605,credit_card,B,B5
65944559,home_improvement,E,E3
66054592,debt_consolidation,C,C2
65795805,debt_consolidation,D,D5
66004572,home_improvement,A,A1
65502482,other,D,D5
65373331,credit_card,C,C2
65944643,home_improvement,C,C3
66014655,debt_consolidation,B,B5
65864572,home_improvement,E,E3
65726162,debt_consolidation,B,B3
65934622,debt_consolidation,C,C5
65807061,credit_card,C,C1
65924689,home_improvement,A,A3
66064597,medical,C,C3
66074734,debt_consolidation,A,A4
65737431,debt_consolidation,E,E5
65613482,debt_consolidation,D,D4
65994553,debt_consolidation,F,F5
66004558,debt_consolidation,B,B5
65894581,credit_card,B,B4
66104583,debt_consolidation,A,A4
66094630,debt_consolidation,B,B1
65636894,credit_card,D,D1
65653599,debt_consolidation,C,C4
65924674,home_improvement,C,C5
65412423,debt_consolidation,C,C4
66074574,credit_card,C,C2
66094731,home_improvement,A,A5
65664853,credit_card,B,B2
65827309,home_improvement,C,C3
66074650,credit_card,D,D1
63517929,credit_card,E,E5
65843239,debt_consolidation,B,B4
65874771,credit_card,B,B2
65682474,debt_consolidation,B,B5
65656916,debt_consolidation,B,B4
66044610,debt_consolidation,C,C5
65984525,debt_consolidation,C,C3
65894612,debt_consolidation,C,C3
66014557,home_improvement,C,C4
65637341,credit_card,B,B2
65552906,credit_card,B,B2
65675941,home_improvement,B,B1
65626951,debt_consolidation,A,A5
65664071,debt_consolidation,B,B5
66034585,debt_consolidation,B,B3
66024667,debt_consolidation,E,E3
65934607,debt_consolidation,B,B1
65766350,debt_consolidation,E,E3
66054679,debt_consolidation,C,C3
65384736,other,C,C4
66074636,debt_consolidation,B,B4
65874824,debt_consolidation,C,C4
65964728,other,A,A5
65626504,credit_card,C,C5
66094572,debt_consolidation,C,C4
65804859,credit_card,E,E3
65515010,credit_card,B,B5
65874761,home_improvement,C,C4
66014685,debt_consolidation,B,B2
65617622,debt_consolidation,E,E2
66044605,debt_consolidation,A,A5
65994642,debt_consolidation,C,C5
65974713,credit_card,B,B5
65806813,debt_consolidation,B,B2
66044604,vacation,C,C4
65964768,debt_consolidation,C,C2
65964656,debt_consolidation,C,C1
66004550,debt_consolidation,B,B4
66004613,credit_card,A,A1
65656825,other,D,D5
65934657,credit_card,A,A1
66004665,debt_consolidation,G,G1
65894555,credit_card,C,C4
65944693,debt_consolidation,C,C2
65817172,debt_consolidation,B,B5
66044644,home_improvement,C,C1
65974742,debt_consolidation,C,C1
65934726,debt_consolidation,D,D5
65656539,debt_consolidation,C,C1
65607179,debt_consolidation,C,C3
65814127,debt_consolidation,G,G2
65874763,debt_consolidation,D,D2
66014569,credit_card,C,C1
63920132,debt_consolidation,B,B4
65836350,debt_consolidation,D,D2
65786547,debt_consolidation,B,B5
65884588,debt_consolidation,C,C2
65727696,home_improvement,A,A1
65854229,credit_card,B,B3
66084629,credit_card,D,D4
63978167,debt_consolidation,D,D1
65736543,other,C,C2
65827077,debt_consolidation,B,B5
65595824,debt_consolidation,B,B4
65954617,credit_card,D,D3
65622664,debt_consolidation,B,B4
66044734,credit_card,B,B4
66014556,other,E,E5
65924643,debt_consolidation,C,C3
65934701,debt_consolidation,E,E2
65785583,other,E,E5
65029097,debt_consolidation,E,E1
66044647,debt_consolidation,B,B5
65894644,debt_consolidation,C,C5
65884603,debt_consolidation,B,B5
65924593,debt_consolidation,A,A5
66034140,credit_card,C,C2
65884531,debt_consolidation,B,B1
65934671,home_improvement,A,A2
65924738,debt_consolidation,D,D4
66094583,credit_card,A,A5
65696694,credit_card,A,A2
65944657,credit_card,B,B4
65613586,debt_consolidation,C,C5
66094562,debt_consolidation,A,A5
65657343,debt_consolidation,G,G1
65914355,debt_consolidation,E,E3
65635098,credit_card,B,B5
66074362,credit_card,B,B3
66044410,credit_card,B,B3
66094544,debt_consolidation,A,A4
65994485,credit_card,C,C1
66034394,credit_card,D,D2
65817212,debt_consolidation,A,A4
66064480,debt_consolidation,C,C4
66084421,debt_consolidation,B,B3
65944398,debt_consolidation,D,D5
65605220,credit_card,F,F2
65746235,debt_consolidation,A,A4
66014405,other,D,D3
65884452,debt_consolidation,C,C2
66104433,debt_consolidation,C,C2
65787123,credit_card,C,C2
65984383,medical,A,A1
65954451,debt_consolidation,G,G2
65924448,home_improvement,B,B1
65723723,debt_consolidation,B,B4
66014367,debt_consolidation,C,C2
65864379,debt_consolidation,A,A5
65934209,debt_consolidation,C,C4
65652839,credit_card,B,B5
66094444,home_improvement,B,B2
66104477,debt_consolidation,A,A3
66054358,debt_consolidation,B,B5
66104329,debt_consolidation,G,G3
65914349,moving,D,D4
65884381,home_improvement,B,B4
65914433,credit_card,C,C2
66094460,home_improvement,C,C3
65964449,debt_consolidation,B,B4
66054366,credit_card,B,B2
65697564,debt_consolidation,D,D1
66044360,debt_consolidation,C,C1
66084410,credit_card,D,D4
66034530,debt_consolidation,C,C3
65944425,debt_consolidation,A,A5
65974421,debt_consolidation,C,C2
63288822,debt_consolidation,B,B3
65934348,credit_card,D,D5
66004475,major_purchase,E,E1
65904498,other,B,B2
65984431,debt_consolidation,B,B3
66014365,home_improvement,B,B5
66104508,debt_consolidation,A,A5
65994397,debt_consolidation,E,E3
66044387,home_improvement,B,B3
66104529,credit_card,B,B5
65715537,debt_consolidation,C,C4
65864469,debt_consolidation,C,C1
65874534,credit_card,E,E3
