id,emp_length,home_ownership,annual_inc
63447408,,OWN,72000.0
64039332,10+ years,MORTGAGE,40000.0
63408641,1 year,OWN,60000.0
64049951,10+ years,OWN,85000.0
63919263,7 years,RENT,59800.0
64069212,9 years,OWN,88000.0
63899278,10+ years,MORTGAGE,155000.0
63949186,10+ years,RENT,56000.0
63999188,3 years,MORTGAGE,350000.0
63999108,,MORTGAGE,57000.0
63899328,2 years,RENT,35000.0
63485982,2 years,OWN,80000.0
62519757,10+ years,MORTGAGE,85000.0
64079239,10+ years,RENT,50000.0
64099305,4 years,MORTGAGE,102000.0
63889773,2 years,MORTGAGE,110000.0
63929419,2 years,MORTGAGE,201600.0
64039275,2 years,RENT,48000.0
64029277,,MORTGAGE,190000.0
63928753,2 years,RENT,81885.0
63970488,10+ years,OWN,40000.0
64049911,,MORTGAGE,98900.0
64029288,8 years,MORTGAGE,40000.0
63939051,10+ years,MORTGAGE,160000.0
63979490,,MORTGAGE,44500.0
64029245,2 years,MORTGAGE,175000.0
63879070,10+ years,MORTGAGE,47000.0
63970267,10+ years,OWN,85000.0
63347029,10+ years,MORTGAGE,52000.0
63509250,< 1 year,OWN,36000.0
64049309,4 years,RENT,60000.0
63909176,10+ years,MORTGAGE,53000.0
63959045,6 years,MORTGAGE,60000.0
63899490,3 years,RENT,46000.0
64017468,10+ years,RENT,30000.0
63400268,,MORTGAGE,55246.0
64049932,3 years,RENT,72000.0
64039289,9 years,RENT,49200.0
63909096,10+ years,MORTGAGE,300000.0
63989497,10+ years,MORTGAGE,69132.0
64099097,10+ years,MORTGAGE,70000.0
64088971,10+ years,MORTGAGE,55000.0
63979401,10+ years,MORTGAGE,100000.0
63929076,10+ years,MORTGAGE,74000.0
64079478,1 year,MORTGAGE,135000.0
64049953,2 years,MORTGAGE,153000.0
63979465,10+ years,MORTGAGE,137000.0
63889619,2 years,RENT,40000.0
63938965,3 years,RENT,58000.0
64099099,< 1 year,RENT,50000.0
63939076,2 years,MORTGAGE,65000.0
63909114,4 years,MORTGAGE,200000.0
63889545,10+ years,OWN,48000.0
63580351,,MORTGAGE,40000.0
64019274,5 years,RENT,18000.0
63879124,10+ years,MORTGAGE,60000.0
63949134,10+ years,MORTGAGE,72000.0
64029314,7 years,RENT,95000.0
63180798,10+ years,RENT,63000.0
64009456,8 years,RENT,52000.0
63497443,10+ years,RENT,40000.0
63879201,3 years,RENT,325000.0
63919402,2 years,RENT,29000.0
63979261,10+ years,RENT,80000.0
64009173,< 1 year,RENT,36000.0
63909301,2 years,MORTGAGE,150000.0
64109242,10+ years,RENT,54000.0
64019144,10+ years,MORTGAGE,130000.0
64089036,1 year,RENT,90000.0
63869483,10+ years,MORTGAGE,54000.0
63878653,10+ years,MORTGAGE,98000.0
63285110,1 year,RENT,22000.0
63867530,10+ years,MORTGAGE,55000.0
63988449,8 years,MORTGAGE,65000.0
64019359,10+ years,MORTGAGE,50000.0
64079378,10+ years,OWN,55000.0
63989442,2 years,MORTGAGE,220000.0
63084164,4 years,MORTGAGE,89000.0
64109328,2 years,MORTGAGE,92500.0
63939126,< 1 year,RENT,60000.0
63155509,10+ years,MORTGAGE,72000.0
63158907,7 years,MORTGAGE,170000.0
63929170,10+ years,MORTGAGE,71400.0
63869518,5 years,RENT,96000.0
63919313,10+ years,OWN,60000.0
62634214,10+ years,MORTGAGE,34000.0
63899437,< 1 year,RENT,65000.0
64108928,,MORTGAGE,48000.0
63979176,,MORTGAGE,32000.0
63395102,,RENT,70000.0
64130645,10+ years,RENT,80000.0
64029374,10+ years,RENT,180000.0
64018793,,RENT,23268.0
63989592,3 years,RENT,85000.0
63899271,5 years,MORTGAGE,100000.0
63949229,4 years,MORTGAGE,121300.0
63939285,6 years,MORTGAGE,87000.0
64079298,4 years,RENT,42000.0
63939222,10+ years,MORTGAGE,90000.0
64039533,1 year,RENT,158000.0
63909323,2 years,MORTGAGE,65000.0
63879281,2 years,RENT,85000.0
63959023,10+ years,MORTGAGE,75000.0
64019299,10+ years,MORTGAGE,51000.0
63580348,1 year,RENT,200000.0
63929454,,OWN,42000.0
63989495,9 years,MORTGAGE,51000.0
63970312,10+ years,MORTGAGE,104416.0
63970220,,MORTGAGE,58000.0
64050229,10+ years,MORTGAGE,146000.0
62196852,10+ years,RENT,50000.0
63879329,10+ years,MORTGAGE,67000.0
64050132,10+ years,MORTGAGE,82000.0
64050072,< 1 year,RENT,61000.0
64039444,2 years,RENT,45000.0
64019191,4 years,OWN,312000.0
63959065,10+ years,MORTGAGE,109000.0
63878645,10+ years,RENT,58240.0
64039375,1 year,MORTGAGE,105000.0
64049977,1 year,RENT,32000.0
63909385,,MORTGAGE,54143.0
63889749,4 years,RENT,48500.0
63979248,,MORTGAGE,60000.0
64050016,3 years,MORTGAGE,110000.0
62197820,5 years,MORTGAGE,42000.0
63959055,1 year,RENT,49200.0
64009467,9 years,MORTGAGE,210000.0
63400190,4 years,MORTGAGE,25000.0
64130260,< 1 year,OWN,39000.0
63958457,< 1 year,RENT,48000.0
63970321,10+ years,RENT,62000.0
63938976,10+ years,RENT,115000.0
63899309,< 1 year,RENT,125000.0
64029403,,MORTGAGE,40000.0
63959226,< 1 year,MORTGAGE,42000.0
63621572,5 years,MORTGAGE,85000.0
64019270,< 1 year,MORTGAGE,75000.0
64109317,7 years,RENT,45000.0
64047753,10+ years,MORTGAGE,100000.0
63979088,10+ years,MORTGAGE,93000.0
63919522,3 years,RENT,70000.0
64039279,1 year,OWN,43000.0
64088667,4 years,MORTGAGE,120000.0
64048879,10+ years,RENT,67000.0
63970450,,MORTGAGE,75000.0
63999095,,MORTGAGE,65000.0
64109219,10+ years,MORTGAGE,108000.0
64019143,8 years,RENT,43500.0
64130297,< 1 year,MORTGAGE,67000.0
63998773,10+ years,RENT,50089.0
64109326,1 year,MORTGAGE,85000.0
63989513,2 years,RENT,96000.0
63999235,10+ years,RENT,60000.0
64019197,8 years,MORTGAGE,84000.0
63979540,,MORTGAGE,92400.0
63949144,4 years,RENT,62400.0
63889511,2 years,RENT,70000.0
64130302,< 1 year,RENT,25000.0
63979364,,MORTGAGE,450000.0
63425435,10+ years,MORTGAGE,120000.0
64069045,2 years,RENT,50000.0
63929063,6 years,RENT,32000.0
64039566,2 years,MORTGAGE,57750.0
64058969,10+ years,RENT,50000.0
63970355,1 year,MORTGAGE,110000.0
64019240,10+ years,MORTGAGE,58000.0
64099045,10+ years,MORTGAGE,72000.0
64059310,10+ years,MORTGAGE,100000.0
63929289,9 years,MORTGAGE,42000.0
64017642,10+ years,MORTGAGE,100000.0
63929204,10+ years,RENT,79000.0
63979085,10+ years,MORTGAGE,50000.0
63979260,< 1 year,MORTGAGE,49000.0
63969213,10+ years,OWN,140000.0
63519989,3 years,OWN,58000.0
63929325,5 years,RENT,80000.0
63998927,1 year,RENT,55000.0
63959026,3 years,RENT,75000.0
64019122,10+ years,RENT,55000.0
63999110,5 years,OWN,100000.0
63444880,10+ years,OWN,100000.0
63999234,8 years,MORTGAGE,136000.0
63919293,2 years,MORTGAGE,110000.0
64059127,10+ years,MORTGAGE,135000.0
64019225,< 1 year,RENT,65000.0
64059069,< 1 year,RENT,60000.0
63621457,4 years,OWN,80000.0
63939044,< 1 year,RENT,34560.0
63405140,6 years,MORTGAGE,58000.0
63979213,6 years,MORTGAGE,90000.0
64009162,2 years,RENT,40000.0
62072723,3 years,MORTGAGE,85000.0
63869675,1 year,RENT,47500.0
63878201,< 1 year,RENT,49108.0
62225779,10+ years,MORTGAGE,110000.0
63356410,1 year,RENT,47000.0
63939223,< 1 year,MORTGAGE,150000.0
63929390,10+ years,RENT,105000.0
63480331,10+ years,MORTGAGE,220000.0
64069013,8 years,RENT,85000.0
63879303,4 years,MORTGAGE,65000.0
63949241,9 years,RENT,60180.0
63979494,10+ years,MORTGAGE,150000.0
63979181,10+ years,RENT,143000.0
63939144,6 years,OWN,35000.0
64079362,10+ years,MORTGAGE,138000.0
63939228,10+ years,RENT,33000.0
63959086,10+ years,MORTGAGE,95000.0
64069203,10+ years,MORTGAGE,190000.0
63988254,6 years,MORTGAGE,110000.0
63762459,3 years,MORTGAGE,150000.0
63989437,10+ years,OWN,88400.0
63899378,10+ years,MORTGAGE,134000.0
63326002,7 years,RENT,85500.0
64029381,2 years,RENT,45000.0
63928246,,MORTGAGE,50000.0
63959189,10+ years,MORTGAGE,61842.0
64099344,10+ years,RENT,166915.0
63682629,2 years,RENT,32000.0
63159788,10+ years,MORTGAGE,80000.0
63398368,10+ years,OWN,70000.0
63949129,5 years,OWN,75000.0
63692407,10+ years,MORTGAGE,160000.0
64049958,6 years,RENT,29000.0
64059267,2 years,RENT,116020.0
63970518,,RENT,33966.0
63216142,10+ years,MORTGAGE,105000.0
64058885,4 years,MORTGAGE,38000.0
63970227,10+ years,RENT,103000.0
63989749,4 years,RENT,31000.0
64009249,10+ years,RENT,84000.0
63909447,,MORTGAGE,46728.0
64019187,< 1 year,MORTGAGE,55000.0
64069186,10+ years,MORTGAGE,169000.0
63519340,,MORTGAGE,40800.0
63939234,10+ years,MORTGAGE,86607.0
64079464,5 years,MORTGAGE,54000.0
64109196,2 years,MORTGAGE,47000.0
63869404,10+ years,RENT,75000.0
64029254,1 year,RENT,45000.0
63939020,10+ years,MORTGAGE,650000.0
63948796,10+ years,RENT,145000.0
64099072,10+ years,RENT,72000.0
63179896,,RENT,35000.0
63959160,8 years,MORTGAGE,39000.0
64050122,10+ years,RENT,120000.0
63939266,7 years,RENT,90000.0
64109232,1 year,OWN,180000.0
63959178,10+ years,RENT,128000.0
63949086,10+ years,RENT,110000.0
61792759,4 years,MORTGAGE,146000.0
64059167,10+ years,MORTGAGE,46000.0
64109275,10+ years,MORTGAGE,127000.0
64109380,5 years,OWN,62000.0
63919387,,MORTGAGE,76000.0
64109384,10+ years,MORTGAGE,102927.0
64089056,,RENT,20000.0
63969346,10+ years,OWN,110000.0
63959119,8 years,MORTGAGE,37000.0
63999169,3 years,MORTGAGE,95000.0
63869498,10+ years,OWN,100000.0
63409361,< 1 year,RENT,125000.0
64109363,10+ years,MORTGAGE,85000.0
63989625,10+ years,MORTGAGE,48000.0
63918241,4 years,OWN,30000.0
63919256,10+ years,RENT,85000.0
63929187,10+ years,OWN,225000.0
63909127,4 years,RENT,75000.0
64059320,< 1 year,RENT,80000.0
63970319,8 years,MORTGAGE,112200.0
64009336,7 years,MORTGAGE,52000.0
63959099,4 years,MORTGAGE,96000.0
63979186,8 years,MORTGAGE,110000.0
64089070,10+ years,RENT,100000.0
63499796,6 years,OWN,30000.0
63970597,2 years,RENT,45000.0
63889622,10+ years,RENT,60000.0
63959083,8 years,MORTGAGE,106000.0
62256678,10+ years,MORTGAGE,87000.0
64039597,6 years,MORTGAGE,130000.0
63918993,8 years,RENT,40000.0
64029391,10+ years,RENT,55000.0
63869543,5 years,OWN,65000.0
63246123,< 1 year,MORTGAGE,78450.0
64089006,10+ years,MORTGAGE,60000.0
63998929,10+ years,MORTGAGE,100000.0
63938980,9 years,RENT,42224.0
63970200,3 years,MORTGAGE,105000.0
64019176,4 years,RENT,42000.0
63970292,7 years,MORTGAGE,72000.0
64109243,10+ years,OWN,60000.0
62764619,< 1 year,RENT,57000.0
64009236,4 years,MORTGAGE,72800.0
63340275,4 years,RENT,60180.0
63641713,,MORTGAGE,26000.0
64109288,4 years,RENT,60000.0
64079295,9 years,RENT,58052.95
63939167,8 years,MORTGAGE,68000.0
63897892,2 years,RENT,85000.0
63879153,3 years,RENT,130000.0
64009250,10+ years,RENT,60000.0
63476956,10+ years,MORTGAGE,60000.0
63580359,< 1 year,RENT,65000.0
63939243,1 year,RENT,135000.0
63919349,9 years,RENT,46000.0
64019161,1 year,RENT,138000.0
63929309,10+ years,OWN,36599.0
63889630,10+ years,MORTGAGE,511000.0
64099080,7 years,MORTGAGE,95000.0
63948240,4 years,MORTGAGE,70000.0
63600658,10+ years,MORTGAGE,80000.0
64088988,8 years,MORTGAGE,62000.0
63909157,5 years,MORTGAGE,66000.0
63868821,9 years,OWN,48000.0
64099062,3 years,RENT,84000.0
64099063,2 years,MORTGAGE,30000.0
63869477,,RENT,29500.0
64029202,3 years,MORTGAGE,45000.0
64050125,10+ years,MORTGAGE,83000.0
63939006,10+ years,MORTGAGE,375000.0
63869547,4 years,RENT,110000.0
63929321,1 year,RENT,34000.0
64069057,5 years,RENT,43000.0
64050225,10+ years,MORTGAGE,108000.0
63939101,5 years,MORTGAGE,54000.0
64078709,10+ years,MORTGAGE,60000.0
63937642,10+ years,MORTGAGE,60000.0
63580347,< 1 year,MORTGAGE,120000.0
63979043,7 years,RENT,48000.0
63909219,10+ years,MORTGAGE,124000.0
64039602,4 years,MORTGAGE,45000.0
63889804,1 year,RENT,32000.0
63949166,,MORTGAGE,69890.0
63879182,< 1 year,RENT,62000.0
63989656,4 years,RENT,51500.0
64098502,9 years,MORTGAGE,55000.0
63424284,3 years,MORTGAGE,120000.0
63250394,10+ years,MORTGAGE,85000.0
63184850,2 years,RENT,33700.0
63929195,10+ years,OWN,68000.0
63909213,< 1 year,RENT,45000.0
63879119,10+ years,MORTGAGE,69000.0
64009278,9 years,MORTGAGE,400000.0
62236826,10+ years,MORTGAGE,78000.0
63939304,8 years,RENT,72442.0
64019186,10+ years,MORTGAGE,101000.0
64079418,,MORTGAGE,135000.0
63899338,1 year,MORTGAGE,80000.0
63869647,10+ years,MORTGAGE,128000.0
63889699,10+ years,MORTGAGE,52000.0
63989552,7 years,RENT,82500.0
63989563,6 years,OWN,52000.0
63909269,4 years,OWN,114900.0
63970434,1 year,OWN,75000.0
63879059,3 years,RENT,53000.0
63454942,10+ years,MORTGAGE,175000.0
63889840,1 year,MORTGAGE,53000.0
64089009,10+ years,MORTGAGE,115000.0
63919477,1 year,OWN,95000.0
63939016,10+ years,RENT,60000.0
63869657,4 years,RENT,62400.0
64009262,8 years,MORTGAGE,145000.0
63919367,< 1 year,RENT,130000.0
63889723,4 years,MORTGAGE,45000.0
64029302,< 1 year,RENT,91000.0
64098305,10+ years,RENT,45000.0
62116071,3 years,MORTGAGE,95000.0
63979346,< 1 year,MORTGAGE,95000.0
64088232,3 years,MORTGAGE,90000.0
63939060,10+ years,MORTGAGE,97000.0
64079361,2 years,RENT,45000.0
63999098,8 years,RENT,42000.0
63969762,5 years,MORTGAGE,75000.0
64089061,10+ years,MORTGAGE,80000.0
64019109,5 years,RENT,44000.0
63889640,9 years,RENT,50000.0
63939108,6 years,RENT,90000.0
64009426,,MORTGAGE,74500.0
64109147,6 years,RENT,32000.0
63529268,1 year,RENT,62000.0
64028687,3 years,MORTGAGE,125000.0
63999236,9 years,RENT,50000.0
63888792,8 years,OWN,55000.0
64009241,,MORTGAGE,50000.0
63949035,10+ years,MORTGAGE,97505.0
63889713,3 years,MORTGAGE,39000.0
64050187,10+ years,RENT,180000.0
63919241,6 years,MORTGAGE,37800.0
63899477,10+ years,MORTGAGE,48000.0
63919330,10+ years,MORTGAGE,43000.0
63783988,3 years,MORTGAGE,75000.0
63498070,10+ years,MORTGAGE,69999.0
63869673,4 years,MORTGAGE,94000.0
63979070,3 years,MORTGAGE,53000.0
63878650,5 years,MORTGAGE,125000.0
63247145,10+ years,MORTGAGE,110000.0
64089043,9 years,MORTGAGE,80000.0
63879061,2 years,MORTGAGE,45000.0
63957451,10+ years,OWN,102000.0
63509719,2 years,MORTGAGE,45000.0
63949128,10+ years,OWN,35000.0
64050224,4 years,MORTGAGE,35360.0
63959094,< 1 year,MORTGAGE,55000.0
63970550,8 years,MORTGAGE,85000.0
63390050,7 years,MORTGAGE,80000.0
63899355,4 years,OWN,87000.0
64069152,10+ years,MORTGAGE,111000.0
63970353,6 years,MORTGAGE,45000.0
63949049,< 1 year,RENT,26000.0
64050135,1 year,OWN,60000.0
63998972,3 years,RENT,60000.0
64059358,8 years,RENT,35000.0
63979053,3 years,RENT,65000.0
63869504,10+ years,MORTGAGE,67000.0
63999171,,MORTGAGE,120000.0
63909311,2 years,RENT,105000.0
63999037,10+ years,MORTGAGE,95000.0
63909386,,MORTGAGE,48000.0
62429339,8 years,RENT,103516.0
64039262,10+ years,MORTGAGE,62000.0
63919272,7 years,MORTGAGE,118000.0
64069172,< 1 year,OWN,42000.0
64067728,10+ years,MORTGAGE,99000.0
64069128,8 years,RENT,22000.0
63919210,4 years,MORTGAGE,40000.0
63929252,9 years,MORTGAGE,30000.0
64099142,10+ years,OWN,75000.0
64039394,2 years,OWN,26000.0
63359665,8 years,MORTGAGE,149500.0
64050289,10+ years,MORTGAGE,55000.0
64109247,,OWN,80000.0
62439587,3 years,RENT,95000.0
64099293,,RENT,30000.0
64088962,10+ years,MORTGAGE,80000.0
63919471,10+ years,MORTGAGE,84000.0
64109349,1 year,OWN,55000.0
63998553,< 1 year,MORTGAGE,75000.0
63457479,10+ years,MORTGAGE,150000.0
63898787,10+ years,MORTGAGE,54000.0
63998930,< 1 year,MORTGAGE,25000.0
64067807,9 years,RENT,45000.0
63919508,3 years,RENT,62000.0
63929429,10+ years,MORTGAGE,32000.0
64019129,10+ years,MORTGAGE,50000.0
63889587,8 years,RENT,82000.0
63879205,3 years,OWN,50000.0
63929379,10+ years,RENT,101000.0
63879164,10+ years,MORTGAGE,115000.0
64098839,2 years,MORTGAGE,95000.0
64068279,3 years,RENT,27560.0
63929051,< 1 year,RENT,28500.0
64039316,10+ years,RENT,32000.0
63970185,10+ years,OWN,75000.0
64059177,4 years,RENT,75000.0
63999177,< 1 year,MORTGAGE,60000.0
63783114,10+ years,MORTGAGE,65000.0
63879064,2 years,OWN,50000.0
64009351,10+ years,MORTGAGE,50000.0
62539484,4 years,RENT,30000.0
63979456,10+ years,RENT,65000.0
64059194,6 years,MORTGAGE,90000.0
64050285,5 years,MORTGAGE,130000.0
63580354,< 1 year,OWN,46000.0
63938999,10+ years,MORTGAGE,93000.0
63957692,5 years,MORTGAGE,49000.0
62449361,2 years,RENT,62400.0
63929226,10+ years,OWN,84000.0
62117345,10+ years,OWN,40000.0
63444844,2 years,RENT,45000.0
63989484,2 years,RENT,99999.0
64009277,2 years,MORTGAGE,60325.0
63899554,8 years,RENT,51000.0
63979536,10+ years,RENT,52000.0
63899591,1 year,RENT,79000.0
63879008,8 years,RENT,65000.0
63929298,3 years,RENT,94000.0
64029216,10+ years,MORTGAGE,85000.0
63939011,2 years,MORTGAGE,68000.0
64050200,8 years,MORTGAGE,75000.0
63989435,2 years,OWN,114000.0
63869413,10+ years,MORTGAGE,80000.0
63979491,10+ years,MORTGAGE,230000.0
63497456,6 years,RENT,100000.0
63909142,10+ years,RENT,50000.0
64019139,7 years,MORTGAGE,135000.0
64088681,10+ years,MORTGAGE,99228.0
64099237,10+ years,MORTGAGE,57000.0
62399729,5 years,RENT,36000.0
63869572,,MORTGAGE,92000.0
64109142,10+ years,RENT,50000.0
63929426,10+ years,MORTGAGE,75000.0
64099333,8 years,MORTGAGE,480000.0
62984490,10+ years,MORTGAGE,84500.0
64029204,10+ years,RENT,49100.0
64029375,3 years,RENT,56000.0
63959036,4 years,MORTGAGE,33428.72
64019180,5 years,RENT,130000.0
63899269,10+ years,RENT,80000.0
63978575,2 years,MORTGAGE,70000.0
64099074,7 years,MORTGAGE,91000.0
63949213,5 years,MORTGAGE,320000.0
62305661,10+ years,MORTGAGE,65000.0
63979463,10+ years,MORTGAGE,170000.0
64049902,2 years,MORTGAGE,43000.0
63959091,1 year,RENT,50000.0
63949021,1 year,RENT,26000.0
63929305,< 1 year,RENT,85000.0
64039222,< 1 year,RENT,62000.0
63970215,4 years,RENT,45000.0
63888946,4 years,MORTGAGE,86000.0
63939314,4 years,RENT,17500.0
63949260,5 years,MORTGAGE,96000.0
63446123,3 years,RENT,53000.0
63999243,2 years,MORTGAGE,66000.0
64009318,10+ years,MORTGAGE,60157.0
62082757,10+ years,MORTGAGE,60000.0
64048372,10+ years,OWN,55000.0
64047293,< 1 year,MORTGAGE,87000.0
63939262,2 years,MORTGAGE,78000.0
63977815,3 years,RENT,38000.0
62167329,10+ years,MORTGAGE,220000.0
63979090,9 years,MORTGAGE,45000.0
63879162,1 year,OWN,45000.0
64059296,3 years,RENT,310000.0
63408481,10+ years,OWN,65000.0
63899298,10+ years,RENT,30000.0
63524903,5 years,MORTGAGE,55000.0
63580350,2 years,RENT,110000.0
63970231,4 years,MORTGAGE,84000.0
63898524,7 years,RENT,130000.0
64068856,10+ years,MORTGAGE,72000.0
64047152,1 year,MORTGAGE,73840.0
63998109,2 years,RENT,190000.0
63869556,1 year,MORTGAGE,100000.0
64050251,2 years,RENT,49000.0
63929267,10+ years,RENT,130000.0
62196642,10+ years,MORTGAGE,78295.0
63889824,2 years,MORTGAGE,170400.0
64089142,< 1 year,RENT,85000.0
63527969,< 1 year,MORTGAGE,65000.0
63959042,10+ years,MORTGAGE,47736.0
64039554,9 years,MORTGAGE,48611.0
64039565,1 year,MORTGAGE,50000.0
64069151,10+ years,MORTGAGE,91000.0
63998922,8 years,MORTGAGE,100000.0
64017914,4 years,MORTGAGE,230000.0
64018926,< 1 year,RENT,65000.0
61433890,10+ years,RENT,40000.0
64050065,10+ years,OWN,75000.0
63959213,3 years,MORTGAGE,50000.0
64069036,< 1 year,MORTGAGE,115000.0
63869684,10+ years,MORTGAGE,150000.0
64037853,6 years,RENT,100000.0
63959057,4 years,MORTGAGE,92000.0
63999179,5 years,OWN,71000.0
64099165,10+ years,OWN,131000.0
63919442,9 years,MORTGAGE,66250.0
64009159,10+ years,OWN,65020.0
63999204,1 year,OWN,50000.0
63999162,10+ years,OWN,65000.0
63939152,10+ years,MORTGAGE,60000.0
63970423,10+ years,OWN,125000.0
63988633,8 years,OWN,116000.0
64019211,9 years,RENT,49280.0
64029081,10+ years,RENT,125000.0
63823309,10+ years,MORTGAGE,83000.0
63918866,,RENT,50000.0
62345402,5 years,RENT,40000.0
63989002,10+ years,RENT,54000.0
63479554,10+ years,RENT,85000.0
63878721,< 1 year,RENT,22000.0
64079044,4 years,MORTGAGE,120000.0
63869349,3 years,RENT,47210.0
63590314,,OWN,19200.0
64018924,,MORTGAGE,26600.0
63989182,10+ years,OWN,110000.0
63479705,10+ years,MORTGAGE,75000.0
63967957,2 years,RENT,64000.0
64029152,2 years,MORTGAGE,150000.0
63580210,< 1 year,MORTGAGE,65000.0
63180210,9 years,MORTGAGE,69000.0
64108995,6 years,RENT,72000.0
64058940,10+ years,MORTGAGE,67000.0
64068854,1 year,RENT,20000.0
63948917,10+ years,OWN,70000.0
63898823,2 years,RENT,40000.0
64027163,8 years,MORTGAGE,50000.0
63948871,6 years,MORTGAGE,70000.0
63948740,< 1 year,RENT,45000.0
63350075,3 years,MORTGAGE,77213.0
63978270,3 years,RENT,60000.0
63590318,< 1 year,MORTGAGE,48000.0
63970022,< 1 year,RENT,58000.0
63978651,10+ years,MORTGAGE,114000.0
64068209,5 years,OWN,32000.0
64097904,1 year,RENT,79000.0
64008999,,RENT,95000.0
63399187,2 years,MORTGAGE,87000.0
64008894,,RENT,25000.0
63948829,2 years,OWN,75000.0
63948870,4 years,MORTGAGE,65000.0
64019054,< 1 year,RENT,100000.0
63969967,3 years,RENT,125000.0
63712342,4 years,RENT,68000.0
63998871,10+ years,MORTGAGE,135000.0
63948856,5 years,RENT,32100.0
64088773,1 year,RENT,65000.0
62654933,1 year,MORTGAGE,80000.0
63350177,,MORTGAGE,110400.0
63908806,2 years,RENT,56000.0
63803218,3 years,MORTGAGE,100000.0
64009087,10+ years,MORTGAGE,96000.0
63330166,10+ years,RENT,39000.0
64098678,2 years,OWN,82000.0
63948720,9 years,MORTGAGE,83000.0
64078435,4 years,OWN,40000.0
64098844,< 1 year,RENT,28000.0
63948931,10+ years,MORTGAGE,103000.0
63997805,4 years,OWN,68000.0
64008865,10+ years,RENT,116000.0
63396461,9 years,MORTGAGE,32000.0
64088192,,OWN,21000.0
64108974,10+ years,RENT,89000.0
64038453,10+ years,RENT,85000.0
64088867,3 years,RENT,108000.0
64029049,4 years,MORTGAGE,83500.0
63898933,2 years,MORTGAGE,165000.0
63989296,< 1 year,MORTGAGE,148000.0
63957158,10+ years,OWN,74000.0
63989083,4 years,MORTGAGE,76000.0
64018813,7 years,MORTGAGE,45000.0
63969124,7 years,RENT,41000.0
63180025,10+ years,RENT,90000.0
64049824,4 years,MORTGAGE,78000.0
64018804,2 years,MORTGAGE,40000.0
63388196,3 years,MORTGAGE,43000.0
63388281,< 1 year,RENT,114000.0
64008906,10+ years,MORTGAGE,60000.0
63969867,10+ years,MORTGAGE,90000.0
63948760,8 years,MORTGAGE,135000.0
64019091,10+ years,MORTGAGE,54000.0
64078857,4 years,MORTGAGE,52000.0
63878286,10+ years,MORTGAGE,110000.0
63998798,8 years,MORTGAGE,105000.0
64079163,1 year,RENT,70000.0
61363183,< 1 year,MORTGAGE,114000.0
64059070,9 years,MORTGAGE,55000.0
64088709,3 years,MORTGAGE,150000.0
64068955,4 years,MORTGAGE,60000.0
64098851,,MORTGAGE,62063.0
63869245,10+ years,OWN,28371.0
63908849,10+ years,MORTGAGE,48000.0
63989362,10+ years,OWN,43472.0
63878563,< 1 year,RENT,76500.0
63928881,10+ years,RENT,40000.0
64058797,6 years,RENT,60000.0
63869297,2 years,MORTGAGE,96000.0
63978956,10+ years,RENT,85000.0
64069005,3 years,OWN,40000.0
63456182,,RENT,55000.0
63580328,< 1 year,MORTGAGE,68000.0
64008930,,MORTGAGE,117148.0
63948979,10+ years,MORTGAGE,45000.0
63455901,10+ years,MORTGAGE,125000.0
64088642,10+ years,MORTGAGE,130629.0
63291310,8 years,MORTGAGE,80000.0
64049756,5 years,RENT,24000.0
62135153,10+ years,MORTGAGE,65000.0
63249691,10+ years,OWN,28000.0
64029050,2 years,RENT,90000.0
64108882,10+ years,OWN,35000.0
64098790,4 years,RENT,60000.0
64039159,2 years,OWN,55000.0
63858765,< 1 year,OWN,46000.0
64068821,2 years,RENT,125000.0
63989119,10+ years,RENT,60000.0
64028325,10+ years,MORTGAGE,111319.92
63978744,9 years,MORTGAGE,72188.0
63978930,3 years,RENT,45000.0
63526313,8 years,RENT,50000.0
64068808,3 years,RENT,140000.0
63869243,10+ years,MORTGAGE,51000.0
63529056,10+ years,MORTGAGE,65000.0
64078458,< 1 year,MORTGAGE,50000.0
64028912,7 years,OWN,35000.0
63919116,< 1 year,RENT,55000.0
63947963,4 years,MORTGAGE,45210.0
63918689,< 1 year,RENT,70000.0
63989126,4 years,RENT,425000.0
63969398,10+ years,MORTGAGE,62000.0
63177936,3 years,RENT,55000.0
63600188,2 years,RENT,50000.0
63928908,10+ years,MORTGAGE,104000.0
64069009,3 years,RENT,145000.0
64008882,3 years,RENT,75000.0
64018923,10+ years,MORTGAGE,71000.0
63466854,3 years,RENT,78000.0
63948435,8 years,MORTGAGE,122000.0
63290596,10+ years,MORTGAGE,100000.0
63928891,10+ years,MORTGAGE,48000.0
63908746,7 years,MORTGAGE,44720.0
63938706,10+ years,RENT,125000.0
64079099,< 1 year,RENT,65600.0
63803195,< 1 year,MORTGAGE,45000.0
64039217,10+ years,MORTGAGE,157000.0
369183,6 years,MORTGAGE,50000.0
63989018,3 years,MORTGAGE,175000.0
63978802,3 years,RENT,70000.0
63969899,10+ years,RENT,40000.0
64108784,< 1 year,MORTGAGE,65000.0
63928436,8 years,RENT,56900.0
63927403,1 year,OWN,64650.0
64059045,10+ years,OWN,33000.0
64108930,2 years,MORTGAGE,280000.0
63889321,< 1 year,MORTGAGE,95000.0
64008862,8 years,MORTGAGE,70000.0
63878626,10+ years,OWN,45000.0
63968255,10+ years,RENT,60000.0
64018934,6 years,MORTGAGE,32500.0
64088706,10+ years,MORTGAGE,49000.0
64088724,2 years,MORTGAGE,70000.0
